id,price
100000,8954394.647543717
100001,4712832.656420164
100002,3881894.095941258
100003,3057417.7727515968
100004,6425111.40047352
100005,5016677.744072607
100006,2175134.653258422
100007,1196895.082036525
100008,3117039.33557403
100009,1703862.6356610702
100010,6547307.791363504
100011,4523275.3203376215
100012,8091892.088885957
100013,2153620.0332012214
100014,3851729.8741332116
100015,4434158.545566663
100016,8555457.73986958
100017,3265922.887171485
100018,4662051.541581403
100019,8630089.470201775
100020,6200157.631832881
100021,4075748.15942907
100022,6231854.30466883
100023,14098972.640672943
100024,3951782.2963342564
100025,4074002.5337290526
100026,4755358.743816069
100027,4708210.26156116
100028,4827162.143302718
100029,2763024.1228875276
100030,2961975.655751025
100031,7223340.248776007
100032,3366501.827918168
100033,3765235.3684146786
100034,4032764.730764808
100035,4182053.299931843
100036,3434002.423923907
100037,3937579.939030258
100038,6606312.842499562
100039,4555871.358338373
100040,11250569.615506358
100041,3510628.3090327685
100042,5729177.39781709
100043,3937677.2737019015
100044,2478988.2088947245
100045,3718576.4104830697
100046,2474937.6445264313
100047,3651086.884723633
100048,11422687.261113698
100049,3165951.2771014646
100050,1860244.6493038214
100051,3767794.264891253
100052,11048016.140078487
100053,7214713.176752426
100054,3120696.7717190115
100055,11484022.019121442
100056,4540672.607824507
100057,3563459.4600304263
100058,8741636.086317735
100059,6307353.933214856
100060,4942696.273309792
100061,14548653.4619053
100062,5361863.067874722
100063,3622347.584751092
100064,2124067.195841736
100065,1552648.6431835014
100066,5183165.505827234
100067,6127582.525084853
100068,2546073.9612879013
100069,3172948.3361933623
100070,9286377.408297941
100071,8721350.826708063
100072,3152957.3190205665
100073,3733258.792349376
100074,1735064.496069571
100075,3705530.6067977785
100076,8565482.779338352
100077,2384048.765453546
100078,5699533.7022552015
100079,1618932.9949715044
100080,4233759.5332927015
100081,1473073.1821231637
100082,7639713.156962089
100083,6990954.176758559
100084,4625834.158962777
100085,4656038.185656565
100086,4380197.524752738
100087,2999211.3038096586
100088,8813608.851929437
100089,3916989.9236069596
100090,5121739.373277476
100091,7492133.227225505
100092,4688712.982705632
100093,3794234.838269378
100094,14111716.871413821
100095,3551843.0661214083
100096,7762774.510005595
100097,5382129.134749579
100098,8926419.718428304
100099,10563162.210893152
100100,2513739.5399696273
100101,2237232.3186054286
100102,4379543.179254256
100103,9514894.96552893
100104,9145010.715689652
100105,2685430.2538540135
100106,7668547.46797777
100107,2797248.7107562697
100108,9858078.403395679
100109,4711680.579330515
100110,2429558.5130070164
100111,3997835.91065057
100112,4369235.416943911
100113,2512466.2311548665
100114,4757661.04048741
100115,2396314.739820184
100116,3156489.404771858
100117,6892114.283773434
100118,4027749.149558466
100119,12496397.603482638
100120,3001100.454059425
100121,1708107.5988462446
100122,29210557.077118427
100123,1824331.247169435
100124,10637537.79035378
100125,3429403.523459839
100126,11145303.147045825
100127,4909641.428428263
100128,4245434.4124365095
100129,1569488.3225433542
100130,15526134.301096603
100131,8396354.67040016
100132,15093820.201089192
100133,3815708.651453277
100134,5865256.579523882
100135,5266692.292955231
100136,5733793.511940666
100137,6221089.095110703
100138,3110642.135808791
100139,2486420.2542000148
100140,11573735.411905764
100141,15133240.313287709
100142,2344418.6470237523
100143,3857557.727756951
100144,2481201.16766477
100145,3082672.2267193915
100146,3267967.8284139587
100147,2208740.0872183824
100148,8032762.056297832
100149,11422884.192896778
100150,5768515.288068262
100151,3813821.22817008
100152,2214126.7878613486
100153,7563056.921451389
100154,2986845.5757018616
100155,2531160.572942176
100156,4136695.9278916745
100157,4175370.798559782
100158,4361227.233516658
100159,10320724.78180769
100160,4860891.716103176
100161,7777800.892326666
100162,2120682.595575219
100163,17933173.291856095
100164,10637662.32464944
100165,10325759.330674145
100166,3689702.403076886
100167,4345083.811523393
100168,2529024.7357053086
100169,7367104.270146465
100170,2492125.0315611484
100171,1917218.1165602538
100172,3285615.879311118
100173,3456949.439717292
100174,3033810.2288415483
100175,6630142.984196015
100176,1312689.4359071357
100177,21261119.38997708
100178,8237016.040649986
100179,2225607.9301150288
100180,3620140.23976345
100181,8521240.813763341
100182,1808373.579127254
100183,1667374.2759314068
100184,5726897.790017556
100185,4461565.133703441
100186,3238507.8294417528
100187,2852122.2207360417
100188,1418812.881926666
100189,3538053.7409324003
100190,19990010.087452464
100191,1946281.8488493413
100192,7833014.046535491
100193,13033716.114668094
100194,5346447.752107769
100195,1220526.8399560312
100196,8052417.633240111
100197,2454680.519610221
100198,1944477.9526296542
100199,2300736.7152631497
100200,2253194.8954754565
100201,8235702.737448264
100202,4629725.51291339
100203,3542198.5588588985
100204,7006944.714012718
100205,1867914.9885088946
100206,30404884.089552786
100207,6177675.916895994
100208,4868791.666699119
100209,3194561.748879725
100210,2916448.4803022575
100211,8520357.57096674
100212,2867096.7129856683
100213,8814788.520123249
100214,8250497.645717407
100215,5146178.11179075
100216,4171337.0452756463
100217,4188039.2669164995
100218,4562512.819967251
100219,3667822.2585905464
100220,5423485.773165226
100221,4721283.233760038
100222,5357810.843009137
100223,6235604.217884552
100224,3355589.658116709
100225,3098208.4763301695
100226,1884230.4601074145
100227,3452409.5216769353
100228,4708204.080390364
100229,1395902.454487105
100230,15590418.421442337
100231,6781857.598336225
100232,11428261.514312025
100233,2671083.8953594044
100234,4994628.071650802
100235,4833181.947549407
100236,6975985.978571763
100237,6136145.257238442
100238,3222715.7453412293
100239,3076137.362768245
100240,3710039.3915881836
100241,5121635.274853845
100242,3010909.121234422
100243,2634469.3341807495
100244,6211706.417785953
100245,2879128.08531389
100246,1386897.2433855217
100247,7915736.600820404
100248,7916783.347801526
100249,2571925.5437924564
100250,7931308.529770052
100251,10375256.894152075
100252,1939438.5714693386
100253,4857085.139400231
100254,2390105.2564497637
100255,4685381.054038615
100256,6204024.355969127
